IssueID,LPO_Number,ItemCode,IssueDate,IssuedTo,IssuedToID,IssuedBy,IssuedQuantity,UnitCost,TotalCost,IssueType,TransportMode,DeliveryStatus,WaybillNo,Remarks,Department,RequestID,BatchNo,ExpiryDate,StorageCondition,QualityCheck,IssuedFromWarehouse
ISS-002166,LPO-002069,MED-ISS-8397,2025-07-27,NGO,REC-3175,Amy Medina,39,299.41,11676.99,Loan,Sea,Pending,WB-76064,Urgent,Maternity,REQ-7667,BATCH-94089,2025-12-31,Refrigerated,Conditional,Main Warehouse
ISS-002167,LPO-005931,MED-ISS-9079,2025-04-23,Clinic,REC-1839,Donald Ortiz,93,459.96,42776.28,Regular,Air,Partially Delivered,WB-37202,Temperature Sensitive,Surgery,REQ-3068,BATCH-89048,2025-09-27,Frozen,Conditional,Cold Storage
ISS-002168,LPO-001414,MED-ISS-6440,2025-01-10,Government Agency,REC-8452,Kimberly Sheppard,40,51.39,2055.6,Regular,Air,Partially Delivered,WB-65158,Temperature Sensitive,ICU,REQ-1565,BATCH-65460,2025-09-26,Refrigerated,Passed,Cold Storage
ISS-002169,LPO-005760,MED-ISS-1675,2025-10-07,Clinic,REC-4543,Jacob Taylor,89,227.12,20213.68,Donation,Road,Delivered,WB-91962,Urgent,Laboratory,REQ-1262,BATCH-44388,2026-07-20,Cold Chain,Conditional,Cold Storage
ISS-002170,LPO-002550,MED-ISS-1687,2025-01-21,Pharmacy,REC-5960,Samuel Franco,9,17.37,156.33,Regular,Sea,Partially Delivered,WB-25266,Fragile,ER,REQ-6412,BATCH-64112,2025-05-15,Cold Chain,Conditional,Main Warehouse
ISS-002171,LPO-006854,MED-ISS-5371,2025-10-13,Clinic,REC-5498,Kathryn Clarke,78,275.08,21456.24,Emergency,Air,Pending,WB-56044,,Surgery,REQ-5611,BATCH-47307,2026-02-07,Cold Chain,Conditional,Cold Storage
ISS-002172,LPO-003244,MED-ISS-5722,2025-02-06,Hospital,REC-4112,Stephanie Mcbride,1,462.91,462.91,Donation,Air,Partially Delivered,WB-94673,Fragile,OPD,REQ-5544,BATCH-38557,2025-08-30,Refrigerated,Pending,Cold Storage
ISS-002173,LPO-006055,MED-ISS-9131,2025-06-25,Government Agency,REC-4550,Jessica Leon,6,62.14,372.84,Donation,Air,In Transit,WB-18145,Controlled Substance,Surgery,REQ-7633,BATCH-69846,2025-08-22,Cold Chain,Pending,Satellite Store
ISS-002174,LPO-005725,MED-ISS-9630,2025-05-05,Pharmacy,REC-7741,Amy Porter MD,13,260.87,3391.31,Loan,Road,In Transit,WB-57206,Controlled Substance,Pediatrics,REQ-5875,BATCH-55790,2026-01-12,Room Temperature,Conditional,Dispatch Center
ISS-002175,LPO-005026,MED-ISS-9727,2025-08-15,Hospital,REC-9401,Adrienne Campbell,23,133.5,3070.5,Donation,Road,Pending,WB-62426,Fragile,Pediatrics,REQ-9139,BATCH-80272,2026-08-07,Refrigerated,Passed,Satellite Store
ISS-002176,LPO-000654,MED-ISS-4159,2025-04-20,Pharmacy,REC-1513,Marie Watson,39,129.33,5043.87,Regular,Courier,Delivered,WB-90014,Controlled Substance,ICU,REQ-8166,BATCH-19768,2025-09-29,Frozen,Conditional,Cold Storage
ISS-002177,LPO-007022,MED-ISS-1319,2025-12-16,Hospital,REC-2317,Tyler Willis,4,17.8,71.2,Emergency,Courier,Delivered,WB-87703,Fragile,OPD,REQ-3033,BATCH-34070,2026-09-13,Frozen,Passed,Cold Storage
ISS-002178,LPO-002296,MED-ISS-6978,2025-03-31,NGO,REC-5113,Alan Wilkerson,94,11.33,1065.02,Emergency,Air,Pending,WB-99018,Fragile,Pediatrics,REQ-3710,BATCH-49371,2025-05-27,Room Temperature,Conditional,Satellite Store
ISS-002179,LPO-005910,MED-ISS-2705,2025-06-08,Hospital,REC-8653,Charles Carr,96,380.76,36552.96,Loan,Road,Partially Delivered,WB-76166,Temperature Sensitive,Laboratory,REQ-5425,BATCH-17308,2026-03-29,Frozen,Conditional,Satellite Store
ISS-002180,LPO-006312,MED-ISS-4010,2025-11-25,Hospital,REC-6524,Scott Gonzalez,88,274.59,24163.92,Loan,Road,Delivered,WB-20725,,Surgery,REQ-8472,BATCH-15689,2026-09-16,Refrigerated,Passed,Cold Storage
ISS-002181,LPO-007011,MED-ISS-5827,2025-10-27,Clinic,REC-7925,Dr. Jordan Faulkner,13,429.46,5582.98,Loan,Road,Delivered,WB-88005,Fragile,Surgery,REQ-2047,BATCH-86908,2025-12-07,Cold Chain,Failed,Satellite Store
ISS-002182,LPO-005272,MED-ISS-5204,2025-02-04,NGO,REC-2502,Cindy Myers,98,349.58,34258.84,Loan,Sea,In Transit,WB-56447,Fragile,Surgery,REQ-4176,BATCH-35866,2026-01-08,Room Temperature,Passed,Dispatch Center
ISS-002183,LPO-003072,MED-ISS-7164,2025-04-21,Government Agency,REC-2430,Henry Duncan,20,278.95,5579.0,Loan,Air,Partially Delivered,WB-29060,Controlled Substance,Surgery,REQ-5102,BATCH-17932,2026-04-05,Frozen,Conditional,Dispatch Center
ISS-002184,LPO-002163,MED-ISS-6042,2025-03-20,Clinic,REC-1542,Tanya Weber,7,251.51,1760.57,Regular,Air,Delivered,WB-38235,Fragile,OPD,REQ-7418,BATCH-14187,2025-10-15,Frozen,Passed,Cold Storage
ISS-002185,LPO-007075,MED-ISS-8891,2025-04-06,Government Agency,REC-3883,Brett Williams,74,485.55,35930.7,Donation,Courier,In Transit,WB-16500,Temperature Sensitive,OPD,REQ-8298,BATCH-95616,2025-10-10,Room Temperature,Passed,Main Warehouse
ISS-002186,LPO-006707,MED-ISS-6739,2025-03-06,Hospital,REC-6210,Tiffany Taylor,66,108.01,7128.66,Emergency,Road,In Transit,WB-93798,,Laboratory,REQ-1963,BATCH-51721,2025-09-06,Refrigerated,Pending,Dispatch Center
ISS-002187,LPO-003749,MED-ISS-1429,2025-11-01,Hospital,REC-8919,Bobby Lee,100,15.07,1507.0,Regular,Sea,Pending,WB-17727,Urgent,Maternity,REQ-4561,BATCH-67456,2026-01-03,Refrigerated,Conditional,Dispatch Center
ISS-002188,LPO-005684,MED-ISS-5709,2025-04-21,Government Agency,REC-5149,Hector Brown,48,493.33,23679.84,Return,Courier,Delivered,WB-90608,Urgent,Maternity,REQ-4347,BATCH-90940,2026-01-01,Cold Chain,Passed,Main Warehouse
ISS-002189,LPO-001771,MED-ISS-4026,2025-10-01,Government Agency,REC-3743,Olivia Reynolds,74,130.22,9636.28,Loan,Sea,Delivered,WB-53390,Controlled Substance,ER,REQ-8100,BATCH-16118,2026-02-22,Room Temperature,Pending,Dispatch Center
ISS-002190,LPO-000827,MED-ISS-7741,2025-06-07,Government Agency,REC-9460,Carmen Scott,41,11.89,487.49,Regular,Road,Delivered,WB-62307,Urgent,OPD,REQ-1358,BATCH-54277,2026-02-16,Cold Chain,Conditional,Satellite Store
ISS-002191,LPO-004850,MED-ISS-9462,2025-08-29,Clinic,REC-6297,James Simpson,70,38.35,2684.5,Return,Road,Partially Delivered,WB-59518,,Maternity,REQ-1880,BATCH-17106,2025-10-20,Refrigerated,Passed,Cold Storage
ISS-002192,LPO-005182,MED-ISS-5615,2025-02-15,NGO,REC-7573,Maria Bradley,74,477.52,35336.48,Loan,Courier,Pending,WB-19814,Urgent,Laboratory,REQ-2117,BATCH-67795,2025-11-01,Frozen,Failed,Main Warehouse
ISS-002193,LPO-005398,MED-ISS-2226,2025-11-17,Hospital,REC-4699,Kevin Becker,52,166.57,8661.64,Loan,Air,Pending,WB-20869,Controlled Substance,Pediatrics,REQ-4968,BATCH-18951,2026-09-28,Refrigerated,Conditional,Main Warehouse
ISS-002194,LPO-005184,MED-ISS-5956,2025-03-08,Hospital,REC-5577,Christopher Brown,45,176.42,7938.9,Emergency,Road,In Transit,WB-59150,Temperature Sensitive,Pediatrics,REQ-7716,BATCH-21234,2025-05-06,Room Temperature,Pending,Dispatch Center
ISS-002195,LPO-005348,MED-ISS-5521,2025-11-25,Government Agency,REC-4696,Karen Chandler,19,50.98,968.62,Donation,Air,Delivered,WB-98039,Temperature Sensitive,Maternity,REQ-1399,BATCH-64086,2026-09-11,Room Temperature,Pending,Satellite Store
ISS-002196,LPO-007099,MED-ISS-6805,2025-07-21,NGO,REC-6532,Melissa Henry,32,486.88,15580.16,Return,Air,Pending,WB-47339,Controlled Substance,Surgery,REQ-3236,BATCH-98787,2026-01-29,Cold Chain,Conditional,Satellite Store
ISS-002197,LPO-003505,MED-ISS-1501,2025-04-01,NGO,REC-8583,Mr. Kevin Vang,73,337.04,24603.92,Emergency,Sea,Partially Delivered,WB-36574,,ICU,REQ-6334,BATCH-76216,2025-05-16,Cold Chain,Conditional,Dispatch Center
ISS-002198,LPO-001592,MED-ISS-3040,2025-06-19,Hospital,REC-1831,Daniel Stewart,65,332.35,21602.75,Emergency,Road,In Transit,WB-83640,Urgent,Surgery,REQ-9535,BATCH-78653,2026-05-28,Cold Chain,Conditional,Main Warehouse
ISS-002199,LPO-003999,MED-ISS-1672,2025-05-10,Government Agency,REC-1997,Anthony Johnson,66,387.71,25588.86,Return,Sea,Pending,WB-13436,Temperature Sensitive,Maternity,REQ-2013,BATCH-10278,2026-02-16,Room Temperature,Pending,Dispatch Center
ISS-002200,LPO-002268,MED-ISS-1567,2025-12-15,Hospital,REC-2924,Brett Martin,17,11.18,190.06,Loan,Road,Pending,WB-27839,Temperature Sensitive,ICU,REQ-3709,BATCH-39810,2026-02-28,Room Temperature,Conditional,Satellite Store
ISS-002201,LPO-001286,MED-ISS-2882,2025-06-12,NGO,REC-1932,Tiffany Davis,93,275.43,25614.99,Return,Air,In Transit,WB-72012,,ER,REQ-7468,BATCH-45604,2025-08-17,Refrigerated,Pending,Satellite Store
ISS-002202,LPO-006830,MED-ISS-3343,2025-11-20,Pharmacy,REC-8161,Donald Pham,98,225.38,22087.24,Donation,Sea,Partially Delivered,WB-73142,,ER,REQ-9411,BATCH-97696,2026-07-07,Cold Chain,Failed,Satellite Store
ISS-002203,LPO-000424,MED-ANL-2046,2025-06-06,NGO,REC-5971,Michelle Mercado,66,25.29,1669.14,Donation,Courier,Partially Delivered,WB-18506,Urgent,Pediatrics,REQ-7805,BATCH-11317,2025-08-14,Refrigerated,Pending,Satellite Store
ISS-002204,LPO-006548,MED-ISS-8724,2025-09-21,Clinic,REC-9185,Vickie Brown,1,27.54,27.54,Loan,Sea,Partially Delivered,WB-57496,,OPD,REQ-3610,BATCH-92144,2025-12-24,Room Temperature,Failed,Satellite Store
ISS-002205,LPO-006176,MED-ISS-8849,2025-10-24,Pharmacy,REC-3403,Julia Oconnell,98,378.95,37137.1,Donation,Courier,Delivered,WB-86815,Urgent,Pediatrics,REQ-4617,BATCH-42644,2026-04-12,Room Temperature,Conditional,Main Warehouse
ISS-002206,LPO-002609,MED-ISS-4797,2025-10-29,Hospital,REC-8729,Mrs. Cynthia Owens,86,12.99,1117.14,Emergency,Sea,Partially Delivered,WB-72576,Temperature Sensitive,Maternity,REQ-1726,BATCH-25196,2026-10-01,Cold Chain,Pending,Cold Storage
ISS-002207,LPO-006666,MED-ISS-2772,2025-04-05,Hospital,REC-6345,Travis Adams,84,364.0,30576.0,Regular,Sea,Delivered,WB-36550,,Maternity,REQ-8032,BATCH-22807,2026-03-08,Refrigerated,Passed,Satellite Store
ISS-002208,LPO-004647,MED-ISS-6395,2025-08-11,NGO,REC-6767,Jack Coleman,86,27.18,2337.48,Regular,Road,Delivered,WB-74419,Urgent,Laboratory,REQ-1841,BATCH-23965,2026-02-14,Cold Chain,Failed,Satellite Store
ISS-002209,LPO-000132,MED-EQU-1644,2025-08-11,NGO,REC-7672,Christopher Clay,27,290.38,7840.26,Loan,Courier,In Transit,WB-60348,Fragile,Maternity,REQ-1961,BATCH-32092,2025-09-17,Refrigerated,Failed,Dispatch Center
ISS-002210,LPO-003425,MED-ISS-9623,2025-01-21,Pharmacy,REC-3885,Andrew Robinson,72,155.99,11231.28,Donation,Road,Partially Delivered,WB-72418,,Laboratory,REQ-7280,BATCH-58848,2025-03-06,Refrigerated,Failed,Dispatch Center
ISS-002211,LPO-003957,MED-ISS-2358,2025-04-11,NGO,REC-8904,Kevin Dodson,5,74.5,372.5,Donation,Road,In Transit,WB-84392,,OPD,REQ-7561,BATCH-93345,2025-10-12,Cold Chain,Passed,Satellite Store
ISS-002212,LPO-005539,MED-ISS-3579,2025-06-17,Hospital,REC-5238,Christopher Thompson,54,12.65,683.1,Return,Road,Pending,WB-74707,Fragile,ICU,REQ-3609,BATCH-27952,2025-09-23,Cold Chain,Conditional,Dispatch Center
ISS-002213,LPO-005410,MED-ISS-1182,2025-08-06,Government Agency,REC-7588,Travis Harmon,73,70.64,5156.72,Regular,Sea,Partially Delivered,WB-34553,,ICU,REQ-7136,BATCH-23701,2026-07-05,Refrigerated,Conditional,Dispatch Center
ISS-002214,LPO-006351,MED-ISS-7507,2025-10-30,Government Agency,REC-7027,Katrina Hester,34,188.01,6392.34,Return,Road,Partially Delivered,WB-94315,Urgent,Laboratory,REQ-2554,BATCH-38412,2026-03-14,Frozen,Failed,Main Warehouse
ISS-002215,LPO-006950,MED-ISS-1745,2025-12-17,Government Agency,REC-3402,David Kennedy,96,351.29,33723.84,Regular,Sea,Delivered,WB-39119,Fragile,Pediatrics,REQ-8058,BATCH-34254,2026-05-21,Room Temperature,Conditional,Main Warehouse
ISS-002216,LPO-001769,MED-ISS-9560,2025-06-07,Pharmacy,REC-5584,Carly Lewis,86,86.03,7398.58,Return,Courier,Pending,WB-20687,Fragile,ER,REQ-9551,BATCH-59819,2026-01-03,Frozen,Pending,Cold Storage
ISS-002217,LPO-005566,MED-ISS-5060,2025-07-12,Pharmacy,REC-9254,Jason Reynolds,85,492.25,41841.25,Emergency,Road,In Transit,WB-76086,Temperature Sensitive,Pediatrics,REQ-8609,BATCH-26459,2025-08-22,Room Temperature,Pending,Main Warehouse
ISS-002218,LPO-003958,MED-ISS-9726,2025-10-17,Pharmacy,REC-6941,Christopher Barajas,68,389.29,26471.72,Donation,Sea,In Transit,WB-52697,Fragile,Laboratory,REQ-6725,BATCH-95285,2026-06-09,Cold Chain,Pending,Dispatch Center
ISS-002219,LPO-006261,MED-ISS-5479,2025-01-21,Pharmacy,REC-3429,Anthony Gibson,35,333.94,11687.9,Donation,Courier,Delivered,WB-98509,Fragile,Pediatrics,REQ-9846,BATCH-83635,2026-01-02,Refrigerated,Passed,Satellite Store
ISS-002220,LPO-006360,MED-ISS-5241,2025-12-10,Hospital,REC-2764,Dr. Lauren Schwartz,88,164.29,14457.52,Emergency,Courier,Pending,WB-48529,,Surgery,REQ-6847,BATCH-23075,2026-10-20,Frozen,Conditional,Cold Storage
ISS-002221,LPO-001943,MED-ISS-4861,2025-08-16,Pharmacy,REC-4885,Marie Mcclain,18,68.55,1233.9,Emergency,Courier,Delivered,WB-38305,Temperature Sensitive,ICU,REQ-2215,BATCH-53594,2025-10-23,Cold Chain,Passed,Dispatch Center
ISS-002222,LPO-000562,MED-ISS-9768,2025-03-26,NGO,REC-3648,Paul Butler,53,397.62,21073.86,Loan,Courier,Pending,WB-71896,Temperature Sensitive,Pediatrics,REQ-7149,BATCH-76721,2026-03-01,Frozen,Conditional,Dispatch Center
ISS-002223,LPO-005913,MED-ISS-9798,2025-07-06,Government Agency,REC-8949,Madison Allison,33,151.64,5004.12,Regular,Courier,Delivered,WB-39241,Temperature Sensitive,OPD,REQ-8344,BATCH-10952,2026-02-19,Refrigerated,Conditional,Main Warehouse
ISS-002224,LPO-006606,MED-ISS-5745,2025-11-17,Pharmacy,REC-9597,Antonio Wilson,67,111.53,7472.51,Donation,Sea,Delivered,WB-21887,Urgent,ER,REQ-6121,BATCH-78641,2026-06-14,Cold Chain,Failed,Satellite Store
ISS-002225,LPO-004305,MED-ISS-9250,2025-05-29,Hospital,REC-4750,Kayla Johnson,54,322.75,17428.5,Regular,Sea,In Transit,WB-45181,,Surgery,REQ-8804,BATCH-33668,2025-12-06,Room Temperature,Passed,Satellite Store
ISS-002226,LPO-005089,MED-ISS-2653,2025-05-28,Government Agency,REC-5813,Heather Hopkins,37,93.47,3458.39,Regular,Sea,Delivered,WB-23164,Urgent,ICU,REQ-2094,BATCH-77461,2026-04-06,Frozen,Passed,Satellite Store
ISS-002227,LPO-002245,MED-ISS-6574,2025-02-12,Government Agency,REC-4265,Justin Herrera,76,70.12,5329.12,Donation,Air,In Transit,WB-13740,Controlled Substance,OPD,REQ-7531,BATCH-25832,2025-11-05,Room Temperature,Failed,Main Warehouse
ISS-002228,LPO-005845,MED-ISS-9331,2025-04-24,Hospital,REC-2182,Alexis Ortiz,12,484.28,5811.36,Donation,Courier,Delivered,WB-82330,Fragile,Surgery,REQ-7148,BATCH-17876,2026-01-11,Cold Chain,Failed,Satellite Store
ISS-002229,LPO-003462,MED-ISS-1543,2025-04-26,NGO,REC-5045,Anthony Marshall,16,299.59,4793.44,Regular,Courier,Delivered,WB-68278,Controlled Substance,Pediatrics,REQ-4474,BATCH-48147,2026-01-28,Refrigerated,Failed,Dispatch Center
ISS-002230,LPO-006034,MED-ISS-4663,2024-12-28,Hospital,REC-8579,Mary Munoz,14,395.18,5532.52,Return,Sea,Pending,WB-65939,Fragile,ER,REQ-6681,BATCH-53912,2025-05-21,Cold Chain,Conditional,Satellite Store
ISS-002231,LPO-002338,MED-ISS-8205,2025-07-27,Pharmacy,REC-2237,Angela Gill,30,297.82,8934.6,Loan,Air,Pending,WB-37844,Temperature Sensitive,Maternity,REQ-6919,BATCH-72696,2026-07-22,Cold Chain,Conditional,Satellite Store
ISS-002232,LPO-006142,MED-ISS-7314,2025-06-03,Hospital,REC-2467,Rachel Soto,26,370.13,9623.38,Regular,Air,Delivered,WB-36370,Temperature Sensitive,Surgery,REQ-1192,BATCH-41103,2025-11-16,Cold Chain,Passed,Cold Storage
ISS-002233,LPO-004658,MED-ISS-1693,2025-09-20,Clinic,REC-8751,Daniel Foster,64,263.3,16851.2,Emergency,Air,Pending,WB-27395,Fragile,ER,REQ-1550,BATCH-20794,2026-05-13,Refrigerated,Failed,Cold Storage
ISS-002234,LPO-005772,MED-ISS-9232,2025-03-18,Government Agency,REC-4431,David Watkins,29,31.01,899.29,Donation,Road,Pending,WB-28993,Temperature Sensitive,Pediatrics,REQ-9382,BATCH-75484,2025-07-11,Frozen,Failed,Main Warehouse
ISS-002235,LPO-005120,MED-ISS-2463,2025-02-24,Clinic,REC-2070,Jonathan Brooks,12,396.18,4754.16,Emergency,Road,Partially Delivered,WB-77843,Urgent,Pediatrics,REQ-7261,BATCH-55834,2026-01-13,Refrigerated,Passed,Cold Storage
ISS-002236,LPO-005237,MED-ISS-5107,2025-05-06,NGO,REC-1674,Kelly Willis,92,165.05,15184.6,Return,Road,In Transit,WB-25802,,OPD,REQ-4355,BATCH-34333,2026-03-13,Room Temperature,Pending,Dispatch Center
ISS-002237,LPO-006826,MED-ISS-8247,2025-08-15,Pharmacy,REC-8471,Denise Patterson,90,370.98,33388.2,Emergency,Courier,Pending,WB-58805,Fragile,ICU,REQ-6923,BATCH-29850,2025-12-04,Cold Chain,Pending,Satellite Store
ISS-002238,LPO-000847,MED-ISS-8639,2025-05-11,Government Agency,REC-3235,Derek Stevens,19,25.95,493.05,Return,Courier,Delivered,WB-62862,,Pediatrics,REQ-4638,BATCH-81858,2025-07-19,Frozen,Passed,Dispatch Center
ISS-002239,LPO-005241,MED-ISS-5777,2025-08-10,Hospital,REC-7919,Michael Martin,85,323.25,27476.25,Emergency,Air,Pending,WB-62815,Fragile,Laboratory,REQ-8797,BATCH-78324,2026-04-11,Frozen,Failed,Cold Storage
ISS-002240,LPO-005277,MED-ISS-2146,2025-03-03,Pharmacy,REC-9229,Richard Simpson,59,431.07,25433.13,Emergency,Sea,Pending,WB-38345,Controlled Substance,Pediatrics,REQ-7234,BATCH-83277,2025-05-30,Frozen,Passed,Main Warehouse
ISS-002241,LPO-005091,MED-ISS-5252,2025-12-22,Hospital,REC-4979,Meghan Lawrence,97,6.67,646.99,Regular,Road,Partially Delivered,WB-47715,Fragile,Pediatrics,REQ-6258,BATCH-93376,2026-12-01,Room Temperature,Failed,Satellite Store
ISS-002242,LPO-006040,MED-ISS-9093,2025-07-08,Hospital,REC-2990,Margaret Ramirez,19,487.93,9270.67,Emergency,Sea,Partially Delivered,WB-53268,,Surgery,REQ-2940,BATCH-56116,2026-01-29,Refrigerated,Pending,Cold Storage
ISS-002243,LPO-002231,MED-ISS-8545,2025-12-05,Clinic,REC-7722,Sara Jones,74,115.22,8526.28,Donation,Road,Pending,WB-97215,Controlled Substance,OPD,REQ-5828,BATCH-18654,2026-03-15,Refrigerated,Conditional,Satellite Store
ISS-002244,LPO-004026,MED-ISS-3764,2025-06-01,Clinic,REC-3609,Zachary Davidson DDS,15,179.71,2695.65,Emergency,Air,Pending,WB-86272,Urgent,Laboratory,REQ-1004,BATCH-16233,2025-12-26,Frozen,Conditional,Satellite Store
ISS-002245,LPO-001455,MED-ISS-2182,2025-07-29,NGO,REC-8363,Thomas Cabrera,24,59.31,1423.44,Emergency,Road,In Transit,WB-27705,,Pediatrics,REQ-1158,BATCH-48740,2025-09-10,Cold Chain,Conditional,Cold Storage
ISS-002246,LPO-000880,MED-ISS-7978,2025-03-07,NGO,REC-9815,Tonya Reynolds MD,12,229.03,2748.36,Return,Courier,Delivered,WB-60541,Fragile,Maternity,REQ-8060,BATCH-20402,2025-11-02,Cold Chain,Passed,Dispatch Center
ISS-002247,LPO-006385,MED-ISS-6254,2025-10-17,Government Agency,REC-7502,Joseph Cannon DVM,82,248.26,20357.32,Regular,Sea,Pending,WB-82225,Controlled Substance,Surgery,REQ-3171,BATCH-14140,2025-11-22,Refrigerated,Failed,Dispatch Center
ISS-002248,LPO-004781,MED-ISS-8728,2025-05-22,Hospital,REC-9321,Christopher Torres,83,46.85,3888.55,Emergency,Air,Pending,WB-62501,Urgent,Maternity,REQ-7533,BATCH-44591,2025-12-28,Frozen,Pending,Main Warehouse
ISS-002249,LPO-006735,MED-ISS-7922,2025-09-21,Clinic,REC-4134,Christopher Montgomery,90,482.99,43469.1,Donation,Courier,Pending,WB-53900,Urgent,Maternity,REQ-7846,BATCH-27248,2026-06-18,Refrigerated,Pending,Satellite Store
ISS-002250,LPO-006225,MED-ISS-5718,2025-11-30,Hospital,REC-9296,Lisa Wright,54,305.99,16523.46,Emergency,Courier,Delivered,WB-89453,Urgent,Laboratory,REQ-2916,BATCH-25486,2026-04-06,Refrigerated,Passed,Satellite Store
ISS-002251,LPO-006443,MED-ISS-7959,2025-01-04,Pharmacy,REC-8921,Joseph Harvey,30,241.2,7236.0,Emergency,Road,Pending,WB-11057,,OPD,REQ-8703,BATCH-59371,2025-11-02,Frozen,Pending,Satellite Store
ISS-002252,LPO-003944,MED-ISS-1301,2025-01-12,Government Agency,REC-5255,Rebecca Mooney,23,386.61,8892.03,Regular,Road,Delivered,WB-57057,Temperature Sensitive,OPD,REQ-9794,BATCH-33520,2025-05-18,Cold Chain,Passed,Dispatch Center
ISS-002253,LPO-007086,MED-ISS-4402,2025-06-21,Pharmacy,REC-1521,Richard Fox DDS,65,143.22,9309.3,Loan,Air,Partially Delivered,WB-63106,Urgent,Laboratory,REQ-4989,BATCH-68940,2026-02-18,Refrigerated,Pending,Dispatch Center
ISS-002254,LPO-005473,MED-ISS-6241,2025-01-27,Pharmacy,REC-2703,Thomas Gibbs,83,493.37,40949.71,Return,Road,Partially Delivered,WB-72434,,Maternity,REQ-5428,BATCH-42258,2025-11-01,Refrigerated,Passed,Main Warehouse
ISS-002255,LPO-007015,MED-ISS-7061,2025-11-09,NGO,REC-6296,Brooke Cline,14,123.44,1728.16,Return,Road,Partially Delivered,WB-36919,Urgent,Maternity,REQ-5524,BATCH-88722,2026-06-23,Frozen,Conditional,Cold Storage
ISS-002256,LPO-001427,MED-ISS-9244,2025-03-02,Hospital,REC-7419,Aaron Chavez,95,54.33,5161.35,Loan,Air,In Transit,WB-72900,Controlled Substance,ER,REQ-3656,BATCH-79412,2025-10-12,Cold Chain,Pending,Satellite Store
ISS-002257,LPO-005735,MED-ISS-4153,2025-06-26,Government Agency,REC-8424,Dylan Macdonald,60,360.27,21616.2,Return,Sea,In Transit,WB-10414,Controlled Substance,ER,REQ-7118,BATCH-33136,2026-01-05,Frozen,Failed,Main Warehouse
ISS-002258,LPO-001221,MED-ISS-5020,2025-09-24,Clinic,REC-7215,Brandon Williams,7,6.87,48.09,Return,Courier,In Transit,WB-35061,Fragile,Laboratory,REQ-8474,BATCH-60596,2026-01-27,Cold Chain,Conditional,Cold Storage
ISS-002259,LPO-006678,MED-ISS-9429,2025-04-22,Government Agency,REC-1404,Alexis Jones,94,432.69,40672.86,Emergency,Air,Delivered,WB-68413,Controlled Substance,ICU,REQ-2828,BATCH-14093,2025-08-01,Frozen,Conditional,Cold Storage
ISS-002260,LPO-005229,MED-ISS-2921,2025-02-02,Clinic,REC-3735,Nina Bullock,58,27.08,1570.64,Donation,Air,Delivered,WB-92352,Temperature Sensitive,Maternity,REQ-8514,BATCH-99502,2025-05-01,Refrigerated,Pending,Main Warehouse
ISS-002261,LPO-006953,MED-ISS-2326,2025-02-18,Government Agency,REC-2746,Melissa Osborne,77,203.62,15678.74,Regular,Air,Pending,WB-98812,,Pediatrics,REQ-6875,BATCH-61500,2025-10-04,Room Temperature,Passed,Satellite Store
ISS-002262,LPO-006847,MED-ISS-2073,2025-07-16,Pharmacy,REC-6129,Sarah Ramos,31,174.94,5423.14,Emergency,Road,Pending,WB-44414,,Maternity,REQ-6365,BATCH-75322,2025-08-21,Refrigerated,Conditional,Satellite Store
ISS-002263,LPO-003913,MED-ISS-4665,2025-05-11,Clinic,REC-2304,Teresa Castro,77,461.5,35535.5,Emergency,Road,Delivered,WB-58229,Temperature Sensitive,Laboratory,REQ-9702,BATCH-66951,2026-01-23,Frozen,Pending,Satellite Store
ISS-002264,LPO-006821,MED-ISS-9487,2025-02-24,Pharmacy,REC-5785,Angela Hughes,86,178.91,15386.26,Emergency,Sea,In Transit,WB-81550,Fragile,Surgery,REQ-9207,BATCH-48139,2025-10-13,Room Temperature,Pending,Dispatch Center
ISS-002265,LPO-006091,MED-ISS-4147,2025-11-24,Pharmacy,REC-9901,Geoffrey Dixon,33,493.14,16273.62,Return,Sea,In Transit,WB-76484,,ICU,REQ-3441,BATCH-54973,2026-07-18,Cold Chain,Failed,Main Warehouse
ISS-002266,LPO-001087,MED-ISS-7493,2025-01-24,Hospital,REC-4030,Mark White,55,499.86,27492.3,Loan,Courier,In Transit,WB-43327,Fragile,Pediatrics,REQ-6297,BATCH-72367,2025-10-08,Frozen,Pending,Main Warehouse
ISS-002267,LPO-005284,MED-ISS-1648,2025-12-06,Pharmacy,REC-6387,Paul Rodriguez,30,50.27,1508.1,Emergency,Road,In Transit,WB-83368,Temperature Sensitive,Laboratory,REQ-6859,BATCH-40483,2026-01-15,Frozen,Conditional,Dispatch Center
ISS-002268,LPO-004882,MED-ISS-5801,2025-11-10,Pharmacy,REC-8483,Jose Moore,39,157.13,6128.07,Donation,Road,Pending,WB-88168,,ER,REQ-7198,BATCH-21336,2026-08-29,Room Temperature,Failed,Cold Storage
